,MS SubClass,MS Zoning,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating,Heating QC,Central Air,Electrical,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Qual,Garage Cond,Paved Drive,Pool QC,Fence,Misc Feature,Mo Sold,Sale Type,has_remod,Yr Sold,Lot Frontage,Lot Area,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,age_since_remodel,age_since_built,SalePrice
1559,60,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,Unf,2.0,TA,TA,Y,missing,missing,missing,8,WD ,0,2007,78.0,10530,194.0,819.0,0.0,329.0,1148.0,1091,984,0,2075,473.0,235,86,0,0,0,0,0,14,14,255000
1560,20,RL,Pave,missing,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,3.0,TA,TA,Y,missing,missing,missing,8,New,0,2006,50.0,14859,27.0,0.0,0.0,1670.0,1670.0,1670,0,0,1670,690.0,144,60,0,0,0,0,0,0,0,240000
1561,20,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,1,3,1,Gd,8,Typ,0,missing,Attchd,Fin,3.0,TA,TA,Y,missing,missing,missing,6,New,1,2007,93.0,10481,0.0,0.0,0.0,2140.0,2140.0,2140,0,0,2140,894.0,136,32,0,0,0,0,0,0,1,360000
1562,80,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,8,Gable,CompShg,BrkFace,BrkFace,None,TA,Gd,PConc,TA,TA,Gd,ALQ,Unf,GasA,Gd,Y,SBrkr,0.0,1.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,TA,TA,Y,missing,MnPrv,missing,10,WD ,1,2008,85.0,9350,0.0,633.0,0.0,586.0,1219.0,1265,0,0,1265,502.0,0,92,0,96,0,0,0,9,43,179900
1563,50,RL,Pave,missing,IR1,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,BLQ,GasA,TA,Y,SBrkr,0.0,0.0,3,0,3,1,Ex,12,Maj1,1,Gd,missing,missing,0.0,missing,missing,Y,missing,MnPrv,missing,3,WD ,1,2007,138.0,18030,0.0,152.0,469.0,977.0,1598.0,1636,971,479,3086,0.0,122,0,0,0,0,0,0,13,61,200500
1564,50,RM,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,Grav,Fa,N,SBrkr,0.0,0.0,1,0,2,1,TA,6,Typ,0,missing,missing,missing,0.0,missing,missing,Y,missing,GdWo,missing,5,WD ,1,2009,50.0,5925,0.0,0.0,0.0,600.0,600.0,600,368,0,968,0.0,0,0,0,0,0,0,0,59,99,37900
1565,20,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,2,1,Gd,5,Typ,0,missing,Attchd,Unf,2.0,TA,TA,Y,missing,missing,missing,1,WD ,0,2007,,6718,86.0,250.0,0.0,1017.0,1267.0,1312,0,0,1312,471.0,256,28,0,0,0,0,0,6,6,180500
1566,90,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,2Story,7,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,2.0,0.0,4,2,6,2,TA,8,Typ,2,TA,BuiltIn,Fin,4.0,TA,TA,Y,missing,missing,missing,10,WD ,0,2009,,11855,23.0,820.0,0.0,348.0,1168.0,1168,1619,0,2787,820.0,312,0,0,0,0,0,0,9,9,269500
1567,60,RL,Pave,missing,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,Fin,2.0,TA,TA,Y,missing,missing,missing,10,WD ,0,2007,,12394,0.0,0.0,0.0,847.0,847.0,847,886,0,1733,433.0,100,48,0,0,0,0,0,4,4,225000
1568,50,RM,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,Gd,Y,FuseA,0.0,0.0,1,0,3,1,Gd,6,Typ,0,missing,Detchd,Fin,2.0,TA,TA,Y,missing,MnPrv,missing,5,WD ,1,2007,50.0,7000,0.0,375.0,0.0,345.0,720.0,720,495,0,1215,720.0,0,0,30,0,0,0,0,57,67,141000
1569,20,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,RFn,3.0,TA,TA,Y,missing,missing,missing,6,ConLI,0,2009,87.0,10367,284.0,1015.0,0.0,724.0,1739.0,1743,0,0,1743,927.0,168,45,0,0,0,0,0,1,1,335000
1570,20,RL,Pave,missing,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,Gable,CompShg,CemntBd,CmentBd,None,Gd,Gd,CBlock,Gd,TA,No,GLQ,Rec,GasA,Ex,Y,SBrkr,1.0,0.0,1,1,3,1,TA,5,Typ,0,missing,Attchd,Unf,1.0,TA,TA,Y,missing,MnPrv,missing,6,WD ,1,2010,38.0,15240,0.0,198.0,688.0,140.0,1026.0,1026,0,0,1026,308.0,316,85,0,0,0,0,0,6,33,150000
1571,20,RL,Pave,missing,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,Gable,WdShngl,WdShing,Wd Shng,None,Gd,TA,CBlock,Ex,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,2.0,0.0,0,1,0,1,Gd,5,Typ,1,Gd,Attchd,Fin,3.0,TA,TA,Y,missing,missing,missing,11,WD ,1,2006,68.0,50271,0.0,1810.0,0.0,32.0,1842.0,1842,0,0,1842,894.0,857,72,0,0,0,0,0,19,25,385000
1572,60,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,0.0,0.0,2,1,3,1,TA,7,Typ,3,Fa,Attchd,Unf,2.0,TA,TA,Y,missing,missing,missing,10,WD ,1,2009,85.0,13600,176.0,454.0,0.0,314.0,768.0,1186,800,0,1986,486.0,0,42,0,0,189,0,0,19,44,205000
1573,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,0,2,1,Gd,6,Typ,0,missing,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,2,WD ,0,2010,64.0,6762,24.0,686.0,0.0,501.0,1187.0,1208,0,0,1208,632.0,105,61,0,0,0,0,0,4,4,206000
1574,20,RL,Pave,missing,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,3,1,Gd,7,Typ,0,missing,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,11,WD ,0,2007,63.0,8500,106.0,0.0,0.0,1422.0,1422.0,1422,0,0,1422,626.0,192,60,0,0,0,0,0,3,3,179600
1575,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,Fa,Fa,No,LwQ,Unf,GasA,TA,Y,FuseF,0.0,0.0,1,0,2,1,TA,6,Typ,0,missing,Detchd,Unf,2.0,TA,TA,Y,missing,missing,missing,4,COD,0,2006,67.0,8877,0.0,836.0,0.0,0.0,836.0,1220,0,0,1220,396.0,0,0,0,0,0,0,0,55,55,102000
1576,20,RL,Pave,missing,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Av,ALQ,LwQ,GasA,TA,Y,SBrkr,0.0,1.0,2,0,3,1,Ex,6,Typ,0,missing,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,3,WD ,0,2008,,15611,0.0,767.0,93.0,266.0,1126.0,1126,0,0,1126,540.0,180,0,0,0,0,0,0,31,31,175000
1577,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Wd Sdng,VinylSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,1.0,0.0,1,0,2,1,TA,6,Min1,0,missing,Attchd,Unf,2.0,TA,TA,Y,missing,missing,Shed,6,WD ,1,2006,70.0,13300,0.0,494.0,0.0,521.0,1015.0,1384,0,0,1384,896.0,75,0,0,323,0,0,400,5,50,159000
1578,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,Ex,No,BLQ,Unf,GasA,TA,Y,SBrkr,0.0,1.0,1,1,3,1,TA,6,Typ,1,Po,Detchd,Unf,2.0,TA,TA,Y,missing,missing,missing,5,WD ,0,2008,65.0,6500,84.0,1033.0,0.0,94.0,1127.0,1127,0,0,1127,480.0,0,0,138,0,0,0,0,32,32,135000
1579,50,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,Fa,No,Rec,Unf,GasA,Gd,Y,SBrkr,0.0,0.0,2,0,4,1,TA,7,Typ,0,missing,Attchd,Unf,1.0,TA,TA,Y,missing,missing,missing,10,WD ,1,2006,75.0,9525,0.0,444.0,0.0,550.0,994.0,1216,639,0,1855,325.0,182,0,0,0,0,0,0,34,52,136900
1580,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,Plywood,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,0.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,Unf,1.0,TA,TA,Y,missing,missing,missing,6,WD ,1,2006,65.0,6993,0.0,465.0,0.0,447.0,912.0,1236,0,0,1236,288.0,0,0,0,0,0,0,0,12,45,135000
1581,60,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,RFn,3.0,TA,TA,Y,missing,missing,missing,7,WD ,0,2009,82.0,9430,673.0,1163.0,0.0,89.0,1252.0,1268,1097,0,2365,856.0,0,128,0,0,180,0,0,10,10,337000
1582,60,RL,Pave,missing,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,GasA,TA,Y,SBrkr,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,Unf,2.0,TA,TA,Y,missing,missing,missing,8,WD ,1,2006,,11029,220.0,619.0,0.0,435.0,1054.0,1512,1142,0,2654,619.0,0,65,0,0,222,0,0,22,38,250000
1583,60,RL,Pave,missing,IR1,Lvl,AllPub,FR3,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,RFn,3.0,TA,TA,Y,missing,GdPrv,missing,6,WD ,0,2008,,14311,402.0,1023.0,0.0,213.0,1236.0,1236,1104,0,2340,787.0,192,180,218,0,0,0,0,12,12,306000
1584,90,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,Gable,CompShg,Plywood,Plywood,None,TA,Gd,CBlock,Gd,Gd,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,3.0,0.0,3,0,3,1,TA,5,Typ,0,missing,missing,missing,0.0,missing,missing,Y,missing,missing,missing,3,WD ,1,2009,60.0,10800,0.0,1200.0,0.0,0.0,1200.0,1200,0,0,1200,0.0,120,0,0,0,0,0,0,21,22,179000
1585,160,FV,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,2,1,Gd,5,Typ,0,missing,Detchd,Unf,2.0,TA,TA,Y,missing,missing,missing,2,WD ,0,2008,34.0,3604,0.0,0.0,0.0,689.0,689.0,703,689,0,1392,540.0,0,102,0,0,0,0,0,1,1,146000
1586,50,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,Fa,No,LwQ,Unf,GasA,Gd,Y,SBrkr,0.0,0.0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,Unf,2.0,TA,TA,N,missing,missing,missing,5,WD ,1,2007,60.0,10320,0.0,375.0,0.0,763.0,1138.0,1138,1042,0,2180,720.0,0,0,170,0,0,0,0,57,92,161000
1587,20,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,PConc,TA,TA,Mn,ALQ,Unf,GasA,Gd,Y,SBrkr,1.0,0.0,2,0,3,1,Gd,6,Typ,2,TA,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,2,WD ,1,2010,,10603,28.0,1200.0,0.0,410.0,1610.0,1610,0,0,1610,480.0,168,68,0,0,0,0,0,9,33,205000
1588,120,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1Story,7,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,1.0,0.0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,Fin,2.0,TA,TA,Y,missing,missing,missing,7,WD ,0,2008,42.0,4084,340.0,893.0,0.0,384.0,1277.0,1501,0,0,1501,512.0,240,0,0,0,0,0,0,22,22,241500
1589,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,Gable,CompShg,VinylSd,VinylSd,BrkCmn,TA,Fa,CBlock,TA,TA,Mn,Rec,Unf,GasA,Gd,Y,SBrkr,1.0,0.0,1,0,3,1,TA,5,Typ,0,missing,Attchd,Unf,1.0,TA,TA,Y,missing,missing,missing,4,WD ,0,2007,61.0,7943,192.0,903.0,0.0,126.0,1029.0,1029,0,0,1029,261.0,64,0,39,0,0,0,0,46,46,118500
1590,80,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,4,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,TA,TA,CBlock,TA,TA,Av,BLQ,Rec,GasA,Ex,Y,FuseF,0.0,1.0,1,0,3,1,Gd,6,Min2,0,missing,BuiltIn,Unf,1.0,TA,TA,Y,missing,missing,missing,7,WD ,0,2006,92.0,6930,120.0,300.0,294.0,468.0,1062.0,1352,0,0,1352,288.0,168,0,294,0,0,0,0,48,48,130000
1591,30,RM,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,Gable,CompShg,VinylSd,VinylSd,Stone,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,1,0,2,1,TA,5,Typ,2,Gd,Detchd,Unf,2.0,TA,TA,Y,missing,missing,missing,5,WD ,1,2007,60.0,7200,279.0,0.0,0.0,808.0,808.0,1072,0,0,1072,379.0,0,0,0,0,0,0,0,57,67,130000
1592,60,RL,Pave,missing,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,1,4,1,Ex,11,Typ,1,Gd,Attchd,RFn,3.0,TA,TA,Y,missing,missing,missing,7,New,0,2006,82.0,16052,734.0,1206.0,0.0,644.0,1850.0,1850,848,0,2698,736.0,250,0,0,0,0,0,0,0,0,535000
1593,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,BLQ,GasA,Gd,Y,SBrkr,0.0,1.0,1,0,3,1,TA,6,Typ,0,missing,Attchd,Unf,1.0,TA,TA,Y,missing,missing,missing,10,WD ,0,2009,65.0,7150,60.0,140.0,590.0,182.0,912.0,912,0,0,912,252.0,0,0,0,0,0,0,0,47,47,123000
1594,90,RL,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,Gable,CompShg,AsbShng,Plywood,None,TA,Fa,PConc,missing,missing,missing,missing,missing,GasA,TA,N,SBrkr,0.0,0.0,2,0,2,2,TA,6,Typ,0,missing,missing,missing,0.0,missing,missing,N,missing,missing,missing,6,WD ,0,2008,65.0,6012,0.0,0.0,0.0,0.0,0.0,1152,0,0,1152,0.0,0,0,0,0,0,0,0,53,53,82000
1595,75,RM,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,8,Gable,CompShg,Wd Sdng,Wd Shng,None,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,1,0,3,1,TA,7,Typ,0,missing,Detchd,Unf,1.0,TA,TA,Y,missing,MnPrv,missing,3,WD ,1,2008,53.0,5350,0.0,116.0,0.0,508.0,624.0,730,720,0,1450,288.0,0,192,0,0,0,0,0,43,88,132000
1596,30,RL,Pave,missing,Reg,Lvl,AllPub,Corner,Sev,OldTown,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,1,0,2,1,TA,4,Typ,0,missing,Detchd,Unf,1.0,TA,TA,Y,missing,missing,missing,12,WD ,1,2006,60.0,5400,0.0,0.0,0.0,1073.0,1073.0,1073,0,0,1073,326.0,0,0,112,0,0,0,0,38,85,108480
1597,20,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,GasA,TA,Y,SBrkr,1.0,0.0,1,1,3,1,TA,7,Typ,1,TA,Attchd,Unf,2.0,TA,TA,Y,missing,MnPrv,missing,7,WD ,0,2006,,9535,450.0,194.0,982.0,0.0,1176.0,1458,0,0,1458,512.0,284,0,0,0,0,0,0,39,39,165000
1598,20,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,3,1,Gd,7,Typ,0,missing,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,6,WD ,0,2007,65.0,7441,170.0,0.0,0.0,1461.0,1461.0,1486,0,0,1486,566.0,0,32,0,0,0,0,0,1,1,181000
1599,80,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,5,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,Gd,No,Unf,Unf,GasA,TA,Y,SBrkr,0.0,0.0,2,0,4,1,TA,8,Typ,1,TA,Attchd,Unf,1.0,TA,TA,Y,missing,missing,missing,7,WD ,0,2009,88.0,15400,0.0,0.0,0.0,552.0,552.0,904,611,259,1774,384.0,290,40,0,0,0,0,0,48,48,165000
1600,50,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,TA,Y,SBrkr,0.0,0.0,2,0,5,1,TA,8,Typ,0,missing,Attchd,Fin,1.0,TA,TA,Y,missing,missing,missing,4,WD ,0,2010,68.0,10544,0.0,476.0,0.0,388.0,864.0,864,615,0,1479,275.0,287,0,280,0,0,0,0,41,41,161000
1601,20,RL,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,3,1,Gd,7,Typ,0,missing,Attchd,Fin,2.0,TA,TA,Y,missing,missing,missing,9,New,0,2006,85.0,10936,60.0,0.0,0.0,1504.0,1504.0,1504,0,0,1504,510.0,144,0,0,0,0,0,0,0,0,199000
1602,60,RL,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,Fin,2.0,TA,TA,Y,missing,missing,missing,2,WD ,1,2010,80.0,11316,44.0,624.0,0.0,193.0,817.0,824,1070,0,1894,510.0,0,40,0,0,0,0,0,7,8,214900
1603,20,FV,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,2,1,Gd,5,Typ,0,missing,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,10,New,0,2006,72.0,8640,0.0,24.0,0.0,1254.0,1278.0,1278,0,0,1278,584.0,0,60,0,0,0,0,0,0,0,198600
1604,60,RL,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,0.0,0.0,2,1,4,1,Gd,10,Typ,1,TA,BuiltIn,Fin,2.0,TA,TA,Y,missing,missing,missing,7,WD ,0,2006,93.0,12090,650.0,0.0,0.0,1141.0,1141.0,1165,1098,0,2263,420.0,144,123,0,0,0,0,0,8,8,258000
1605,90,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,7,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,2.0,0.0,4,2,6,2,TA,8,Typ,2,TA,BuiltIn,Fin,4.0,TA,TA,Y,missing,missing,missing,10,WD ,0,2009,,7939,23.0,820.0,0.0,348.0,1168.0,1168,1619,0,2787,820.0,312,0,0,0,0,0,0,9,9,269500
1606,60,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,missing,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,Fin,2.0,TA,TA,Y,missing,missing,missing,4,WD ,0,2008,,7750,,0.0,0.0,707.0,707.0,707,707,0,1414,403.0,100,35,0,0,0,0,0,6,6,176000
1607,80,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,Gd,LwQ,ALQ,GasA,Ex,Y,SBrkr,0.0,1.0,2,0,3,1,Gd,7,Min1,0,missing,Attchd,RFn,1.0,TA,TA,Y,missing,MnPrv,missing,10,CWD,1,2007,85.0,9350,108.0,270.0,580.0,452.0,1302.0,1302,0,0,1302,309.0,333,0,0,0,0,0,0,16,43,158000
